Local_Time,SRGLOAVG1H,TAMAX1H,TAMIN1H,WS1HX,WS1HA,RHMAX1H,RHMIN1H
2015-10-17 10:00:00,0.2259654889071487,0.7181208053691275,0.7491039426523298,0.5297619047619049,0.48888888888888893,0.7530864197530864,0.6853932584269663
2015-10-17 11:00:00,0.34346754313886607,0.7550335570469799,0.774193548387097,0.5416666666666667,0.4333333333333333,0.7530864197530864,0.5730337078651685
2015-10-17 12:00:00,0.31388660640920296,0.7483221476510067,0.78494623655914,0.47023809523809534,0.34444444444444444,0.7037037037037037,0.5730337078651685
2015-10-17 13:00:00,0.22350041084634345,0.7651006711409396,0.7992831541218639,0.4107142857142858,0.31111111111111106,0.6419753086419753,0.5842696629213483
2015-10-17 14:00:00,0.5176663927691043,0.8422818791946309,0.8458781362007171,0.4761904761904763,0.34444444444444444,0.5925925925925926,0.4831460674157303
2015-10-17 15:00:00,0.6433853738701725,0.848993288590604,0.8745519713261649,0.5654761904761906,0.47777777777777775,0.5308641975308641,0.4719101123595506
2015-10-17 16:00:00,0.5061626951520132,0.832214765100671,0.8745519713261649,0.630952380952381,0.38888888888888884,0.5308641975308641,0.4831460674157303
2015-10-17 17:00:00,0.12078882497945767,0.8020134228187921,0.827956989247312,0.4226190476190477,0.36666666666666664,0.5555555555555556,0.5056179775280899
2015-10-17 18:00:00,0.0419063270336894,0.7651006711409396,0.774193548387097,0.4940476190476192,0.26666666666666666,0.617283950617284,0.550561797752809
2015-10-17 19:00:00,0.0,0.6912751677852349,0.7419354838709677,0.261904761904762,0.23333333333333334,0.654320987654321,0.6404494382022472
2015-10-17 20:00:00,0.0,0.6644295302013423,0.7025089605734768,0.20833333333333334,0.18888888888888888,0.7530864197530864,0.6741573033707865
2015-10-17 21:00:00,0.0,0.6241610738255033,0.6415770609318998,0.17261904761904764,0.18888888888888888,0.8518518518518519,0.7640449438202247
2015-10-17 22:00:00,0.0,0.5738255033557047,0.6344086021505377,0.13095238095238096,0.17777777777777778,0.8765432098765433,0.8426966292134831
2015-10-17 23:00:00,0.0,0.5838926174496644,0.6344086021505377,0.1547619047619048,0.16666666666666666,0.8888888888888888,0.8202247191011236
2015-10-18 00:00:00,0.0,0.5671140939597316,0.6344086021505377,0.17261904761904764,0.24444444444444446,0.8765432098765433,0.8426966292134831
2015-10-18 01:00:00,0.0,0.5838926174496644,0.6308243727598567,0.14285714285714288,0.19999999999999998,0.8888888888888888,0.8202247191011236
2015-10-18 02:00:00,0.0,0.5838926174496644,0.6200716845878138,0.11309523809523811,0.044444444444444446,0.962962962962963,0.8314606741573034
2015-10-18 03:00:00,0.0,0.5536912751677852,0.6200716845878138,0.13690476190476192,0.12222222222222223,0.962962962962963,0.9325842696629213
2015-10-18 04:00:00,0.0,0.5604026845637584,0.6200716845878138,0.25000000000000006,0.17777777777777778,0.962962962962963,0.9101123595505617
2015-10-18 05:00:00,0.0,0.5469798657718121,0.6200716845878138,0.11904761904761907,0.1111111111111111,0.9876543209876543,0.9662921348314607
2015-10-18 06:00:00,0.0,0.5469798657718121,0.6164874551971327,0.2023809523809524,0.16666666666666666,0.9876543209876543,0.9775280898876405
2015-10-18 07:00:00,0.01725554642563681,0.5704697986577181,0.6236559139784947,0.25000000000000006,0.21111111111111108,0.9753086419753088,0.9438202247191011
2015-10-18 08:00:00,0.08463434675431389,0.6040268456375839,0.6451612903225807,0.32738095238095244,0.3333333333333333,0.9506172839506173,0.9438202247191011
2015-10-18 09:00:00,0.21857025472473293,0.6711409395973155,0.6845878136200718,0.4404761904761906,0.35555555555555557,0.9382716049382716,0.7752808988764045
2015-10-18 10:00:00,0.13557929334428923,0.6711409395973155,0.7275985663082438,0.4047619047619049,0.35555555555555557,0.8271604938271604,0.7752808988764045
2015-10-18 11:00:00,0.2210353327855382,0.7147651006711411,0.6989247311827957,0.4047619047619049,0.26666666666666666,0.9382716049382716,0.7865168539325843
2015-10-18 12:00:00,0.3771569433032046,0.738255033557047,0.763440860215054,0.523809523809524,0.31111111111111106,0.7901234567901234,0.651685393258427
2015-10-18 13:00:00,0.25883319638455216,0.7281879194630874,0.7455197132616489,0.5297619047619049,0.31111111111111106,0.8271604938271604,0.6741573033707865
2015-10-18 14:00:00,0.21117502054231715,0.7416107382550337,0.7706093189964158,0.4464285714285715,0.3,0.728395061728395,0.6179775280898877
2015-10-18 15:00:00,0.27115858668857845,0.738255033557047,0.7455197132616489,0.4642857142857144,0.25555555555555554,0.7530864197530864,0.6404494382022472
2015-10-18 16:00:00,0.3582580115036976,0.7718120805369129,0.806451612903226,0.5833333333333335,0.3222222222222222,0.6296296296296295,0.550561797752809
2015-10-18 17:00:00,0.11257189811010682,0.7181208053691275,0.7275985663082438,0.4761904761904763,0.3333333333333333,0.7777777777777779,0.5955056179775281
2015-10-18 18:00:00,0.041084634346754315,0.6577181208053691,0.7096774193548389,0.43452380952380965,0.35555555555555557,0.8395061728395061,0.7528089887640449
2015-10-18 19:00:00,0.0,0.62751677852349,0.6487455197132617,0.3988095238095239,0.25555555555555554,0.9012345679012346,0.7865168539325843
2015-10-18 20:00:00,0.0,0.587248322147651,0.6487455197132617,0.3571428571428572,0.28888888888888886,0.8888888888888888,0.8314606741573034
2015-10-18 21:00:00,0.0,0.5771812080536913,0.6236559139784947,0.29761904761904767,0.23333333333333334,0.9506172839506173,0.8651685393258427
2015-10-18 22:00:00,0.0,0.5604026845637584,0.6272401433691757,0.32738095238095244,0.28888888888888886,0.9382716049382716,0.9101123595505617
2015-10-18 23:00:00,0.0,0.563758389261745,0.6272401433691757,0.2678571428571429,0.23333333333333334,0.962962962962963,0.9101123595505617
2015-10-19 00:00:00,0.0,0.5570469798657718,0.6236559139784947,0.22023809523809526,0.23333333333333334,0.962962962962963,0.9101123595505617
2015-10-19 01:00:00,0.0,0.563758389261745,0.6344086021505377,0.2678571428571429,0.2777777777777778,0.9012345679012346,0.8651685393258427
2015-10-19 02:00:00,0.0,0.563758389261745,0.6344086021505377,0.20833333333333334,0.19999999999999998,0.9012345679012346,0.8202247191011236
2015-10-19 03:00:00,0.0,0.563758389261745,0.6200716845878138,0.261904761904762,0.26666666666666666,0.9135802469135803,0.8202247191011236
2015-10-19 04:00:00,0.0,0.5536912751677852,0.6129032258064517,0.2440476190476191,0.2777777777777778,0.9506172839506173,0.8988764044943821
2015-10-19 05:00:00,0.0,0.5536912751677852,0.6236559139784947,0.29166666666666674,0.3,0.9012345679012346,0.8876404494382023
2015-10-19 06:00:00,0.0,0.563758389261745,0.6308243727598567,0.32738095238095244,0.3222222222222222,0.8765432098765433,0.8539325842696629
